date,quantitative_only_gross,quantitative_only_net,equal_weight_gross,equal_weight_net,benchmark
2023-09-25,136568.16243155242,135132.1046482901,131670.74844629728,131400.16807958292,117207.51910790586
2023-09-26,134530.3206495136,133115.69142251246,128901.92087405037,128637.03038446292,115480.52093362507
2023-09-27,134380.20185826218,132967.15117822803,129015.80906463588,128750.68453743008,115507.00224081734
2023-09-28,135727.7788662319,134300.55798418005,130050.20760042526,129782.95740796393,116187.70509983531
2023-09-29,135392.61738948032,133968.92083724862,129890.77392775695,129623.85136783456,115872.88497546686
2023-10-02,138287.75564911592,136771.21622409328,132481.22367058627,132202.64889018438,115882.08152310662
2023-10-03,135526.03191307446,134039.7790662602,129761.55954877075,129488.70353978801,114289.38988889066
2023-10-04,137869.3155685769,136357.36498713025,131836.2882570377,131559.06961402815,115216.24883509296
2023-10-05,137786.66947111173,136275.6252321286,131744.2291281951,131467.20406244043,115066.00337171562
2023-10-06,141395.9950712868,139845.36898686324,134613.38034375262,134330.32217271958,116425.49589117515
2023-10-09,142506.9701643635,140944.16051733197,135533.20111595886,135248.20879257936,117159.42525403648
2023-10-10,142758.68466896663,141193.11458252894,135803.49276588016,135517.93208696367,117769.59046071273
2023-10-11,145011.79962115595,143421.52063957378,137841.0314249172,137551.1863133183,118275.17627485986
2023-10-12,143905.932079074,142327.78064789242,137347.25989945966,137058.45306551596,117536.37815148337
2023-10-13,141384.77367805893,139834.2706535922,135124.68088262324,134840.54757481697,116946.47965524426
2023-10-16,143616.89726949247,142041.91555266397,136977.37627068628,136689.34720922844,118185.45385886215
2023-10-17,144049.9389727397,142470.2082829268,136840.4277697463,136552.68667663235,118173.84272267422
2023-10-18,142102.6031908496,140544.22805397867,134840.93408987354,134557.3974303944,116590.33444162508
2023-10-19,141568.67020807276,140016.15047332982,134536.35328967115,134253.45708721058,115601.31633339847
2023-10-20,139530.94626034907,138000.77332478247,132315.42972405127,132037.20356672947,114146.4409690496
2023-10-23,141026.68948948965,139480.1134127624,133478.20820429095,133197.53701550871,113954.03916462626
2023-10-24,141595.933731012,140043.11500951345,134385.47128541014,134102.8923499557,114782.00553613696
2023-10-25,137627.4991401691,136118.20045039273,129652.32439417021,129379.69807931593,113136.0742036047
2023-10-26,132946.62517013817,131488.6595133248,125961.62139135333,125696.75569909938,111797.38936797288
2023-10-27,134753.16886788604,133275.3916613964,128694.30897612647,128423.6971273777,111260.73057005006
2023-10-30,137550.47387829283,136042.01988981204,131608.87290138757,131332.1324558237,112596.97442818784
2023-10-31,137384.59289117882,135877.9580446433,131629.46225274977,131352.67851294484,113326.035030534
2023-11-01,141016.15593945008,139448.34639450378,134943.32508654392,134652.31724117405,114516.63829635076
2023-11-02,141685.22301312332,140109.97481877316,136020.16969426553,135726.8396130319,116676.25684941583
2023-11-03,143194.99942923916,141602.965627168,136999.53171262317,136704.08961858257,117772.28213319267
2023-11-06,144371.06956443505,142765.96028196093,138262.03061125232,137963.86591434097,117978.73605129801
2023-11-07,145825.19350493324,144203.9173557745,139976.913257702,139675.05038376938,118313.80969163065
2023-11-08,146605.37699971037,144975.4268151422,140493.59613353157,140190.61902315682,118432.70508730056
2023-11-09,145972.52990370325,144349.61567690177,139659.22510606973,139358.04733267432,117475.31413071314
2023-11-10,149425.58537088975,147764.28027118,142813.76800713624,142505.7874020174,119309.86045393473
2023-11-13,148824.52022567863,147169.89773382698,142072.72844149146,141766.34590228062,119210.13662744786
2023-11-14,151051.98238650893,149372.59509793247,144341.50907021505,144030.23386245643,121484.07209407237
2023-11-15,150695.35610080193,149019.93376284398,143824.50693380664,143514.34665098166,121678.08362419449
2023-11-16,152456.72817151682,150761.72299976036,145140.30181482658,144827.30399533184,121822.93254813906
2023-11-17,151402.03848365095,149718.75929143614,144839.5160486549,144527.16687938184,121979.11552433978
2023-11-20,153616.33604162038,151908.43841598133,146521.5289860839,146205.55252394182,122880.57511013097
2023-11-21,152559.79853402133,150863.64743187794,145505.93424306958,145192.14793029387,122632.2419349114
2023-11-22,154384.54805188402,152668.1094891147,147254.71228877958,146937.15470290987,123130.26731606344
2023-11-24,153331.24085157385,151626.51289792874,146354.26016451677,146038.6444207676,123203.76053034392
2023-11-27,152884.85329427422,151185.08825192403,146246.4997751545,145931.11641873315,122963.0009825924
2023-11-28,154347.51179497535,152631.48499918904,147063.78704490117,146746.6411929487,123083.51929843404
2023-11-29,152164.54040896727,150472.78376401955,145401.74801801046,145088.1863848093,122967.05168578523
2023-11-30,150894.09656922525,149216.46464612233,144487.24713539428,144175.65764072808,123432.36796851693
2023-12-01,150172.9685660214,148427.43453987487,144181.96196873102,143867.7780684569,124157.37786767025
2023-12-04,148136.33334337705,146414.47212675092,142075.14135978336,141765.54838827078,123485.87155629206
2023-12-05,149188.17263433803,147454.08537403747,143565.67714471434,143252.8361778214,123415.62418235501
2023-12-06,148169.21662401324,146446.97318889742,142362.10725247877,142051.8889595863,122933.5377245155
2023-12-07,150591.22445826343,148840.82883885875,145603.59000639818,145286.30826617574,123913.09539564353
2023-12-08,152282.1629435195,150512.1127172284,146300.72967911302,145981.9288163983,124420.58121389414
2023-12-11,150093.34937716735,148348.74080388102,144359.22728723168,144044.65711180642,124908.86907401583
2023-12-12,152315.42070307766,150544.98390554474,145763.18123306127,145445.55173093188,125483.36962033299
2023-12-13,153048.16717941812,151269.2133104095,146582.69768967672,146263.2823963626,127196.30248645884
2023-12-14,151537.88996146107,149776.4907848717,145404.91931457486,145088.07049350522,127532.99904696322
2023-12-15,152576.4826875732,150803.01143862592,146491.73535196882,146172.5182727839,127523.27472040581
2023-12-18,154458.55488552822,152663.20738886096,148748.128342002,148423.9944040056,128100.74402313467
2023-12-19,155652.63111786594,153843.4042878322,149591.35043014874,149265.37904452137,128852.23522948025
2023-12-20,154676.41875795083,152878.53892270086,149011.77846168977,148687.07000922723,126960.13461529072
2023-12-21,155992.8260435778,154179.64496116416,150430.27996203047,150102.48048259178,128268.01035660571
2023-12-22,155835.5416289217,154024.18874035802,150433.70640328212,150105.89945735692,128480.94276092498
2023-12-26,155984.25546727082,154171.17400486674,150487.88572080614,150159.96071386235,129024.63421292527
2023-12-27,156372.85992823786,154555.26152569597,150458.50206093225,150130.64108330765,129209.19850042176
2023-12-28,156694.23009033507,154872.89624486835,150636.86466947908,150308.61502562152,129257.02846483231
2023-12-29,155809.47917254467,153998.42922068687,149747.37714897576,149421.065768786,128891.68670357336
2024-01-02,152052.65005141663,150195.6534070275,146892.7517808168,146566.9923398314,128162.08512783662
2024-01-03,151190.48305651144,149344.0159307851,146374.05009425752,146049.44096170738,127134.69749229806
2024-01-04,150208.1240865342,148373.654366379,144711.23856799217,144390.31700032655,126698.83127317032
2024-01-05,150804.6315654243,148962.87678719035,144981.79356113396,144660.27199215957,126930.14357829619
